Marca,Modelo,Año,Versión,Color,Tipo de combustible,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso
Peugeot,2008,2019.0,1.6 Crossway,Blanco,Nafta,Manual,1.6,SUV,98000 km,18800.0,U$S,concesionaria,Sí
Peugeot,2008,2022.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,5000 km,23900.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,53000 km,15700.0,U$S,particular,
Peugeot,2008,2019.0,1.6 Allure,,Nafta,Manual,1.6,SUV,100000 km,16950000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,13000 km,16700.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Allure Tip,,Nafta,Automática,1.6,SUV,80000 km,12900.0,U$S,concesionaria,
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,Manual,1.6,SUV,50000 km,18000000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,68000 km,15500000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,,Nafta,Manual,1.6,SUV,82000 km,13480.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Allure Tip,Negro,Nafta,Automática,1.6,SUV,67000 km,12999900.0,$,concesionaria,
Peugeot,2008,2021.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,48000 km,18900000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Thp Sport am20,Gris,Nafta,Manual,1.6,SUV,65000 km,18200000.0,$,concesionaria,
Peugeot,2008,2020.0,Allure 1.6,,Nafta/GNC,Manual,1.6,SUV,85000 km,18300000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,104000 km,14000.0,U$S,concesionaria,
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,SUV,50000 km,17900000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,70200 km,12989900.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,90000 km,13000.0,U$S,concesionaria,
Peugeot,2008,2022.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,7000 km,24999900.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,100000 km,15900000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,98518 km,15500000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Thp Sport Tip,Blanco,Nafta,Automática,1.6,SUV,72100 km,19200000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,Manual,1.6,SUV,35000 km,17500000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,SUV,48000 km,16500000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,73000 km,18500.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Allure,,Nafta,Manual,1.6,SUV,50000 km,14800000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Allure Tip,,Nafta,Automática,1.6,SUV,50000 km,13800.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Allure,,Nafta,Manual,1.6,SUV,68000 km,15800000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,SUV,20000 km,17000000.0,$,concesionaria,Sí
Peugeot,2008,2016.0,1.6 Allure,Rojo,Nafta,Manual,1.6,SUV,70000 km,13500000.0,$,particular,
Peugeot,2008,2017.0,1.6 Feline,Marrón,Nafta,Manual,1.6,SUV,85000 km,14500000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,82000 km,12000.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Allure,Gris,Nafta,Manual,1.6,SUV,70500 km,15000000.0,$,tienda,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,70000 km,13800000.0,$,particular,Sí
Peugeot,2008,2018.0,1.6 Allure Tip,,Nafta,Automática,1.6,SUV,85000 km,13900.0,U$S,concesionaria,
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,Gris,Nafta,Automática,1.6,SUV,59800 km,19500000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,107700 km,13000000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Active,Gris,Nafta,Manual,1.6,SUV,100000 km,9900.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Plateado,Nafta,Manual,1.6,SUV,163000 km,12500000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Active,Plateado,Nafta,Manual,1.6,SUV,136000 km,13500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Rojo,Nafta,Manual,1.6,SUV,90000 km,13000.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Allure,Gris,Nafta,Manual,1.6,SUV,89366 km,13000000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Feline Tip am20,Gris,Nafta,Automática,1.6,SUV,23000 km,20000.0,U$S,concesionaria,Sí
Peugeot,2008,2019.0,1.6 Feline,,Nafta,Manual,1.6,SUV,66000 km,17500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,Negro,Nafta,Manual,1.6,SUV,95000 km,14600.0,U$S,particular,
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,114000 km,12500.0,U$S,concesionaria,
Peugeot,2008,2022.0,1.6 Allure am20,Rojo,Nafta,Manual,1.6,SUV,36000 km,20000.0,U$S,concesionaria,
Peugeot,2008,2022.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,SUV,50000 km,22500000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Allure,Gris,Nafta,Manual,1.6,SUV,49000 km,19000.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,SUV,53000 km,12500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,SUV,37000 km,14900.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,,Nafta,Manual,1.6,SUV,98000 km,13800.0,U$S,particular,
Peugeot,2008,2016.0,1.6 Allure,Rojo,Nafta,Manual,1.6,SUV,128000 km,10000.0,U$S,particular,
Peugeot,2008,2020.0,1.6 Feline am20,,Nafta,Manual,1.6,SUV,56000 km,18500000.0,$,particular,
Peugeot,2008,2019.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,45000 km,18500000.0,$,tienda,
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,95000 km,16900000.0,$,concesionaria,
Peugeot,2008,2021.0,1.6 Feline,Rojo,Nafta,Manual,1.6,SUV,44000 km,19500000.0,$,concesionaria,Sí
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,70000 km,13800000.0,$,concesionaria,
Peugeot,2008,2021.0,1.6 ALLURE L19,Blanco,Nafta,Manual,1.6,SUV,58462 km,19380000.0,$,tienda,Sí
Peugeot,2008,2022.0,1.6 Feline Tiptronic,Gris,Nafta,Automática,1.6,SUV,32960 km,23560000.0,$,tienda,Sí
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,70000 km,12000000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 ALLURE TIPTRONIC L16,Blanco,Nafta,Automática,1.6,SUV,73459 km,15420000.0,$,tienda,
Peugeot,2008,2016.0,1.6 Allure,Gris,Nafta,Manual,1.6,SUV,95000 km,13500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 FELINE L16,Blanco,Nafta,Manual,1.6,SUV,87000 km,18040000.0,$,tienda,
Peugeot,2008,2018.0,1.6 FELINE TIPTRONIC L17,Plata,Nafta,Automática,1.6,SUV,84640 km,17540000.0,$,tienda,
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,Manual,1.6,SUV,88003 km,14349999.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,92000 km,12500000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,132195 km,12000000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,94870 km,13300000.0,$,concesionaria,
Peugeot,2008,2024.0,1.6 Feline Tip,Plateado,Nafta,Automática,1.6,SUV,0 km,13800000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,,Nafta,Manual,1.6,SUV,70000 km,12900.0,U$S,concesionaria,
Peugeot,2008,2021.0,1.6 Thp Sport Tip,,Nafta,Automática,1.6,SUV,40000 km,21000000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,SUV,74000 km,19000000.0,$,concesionaria,No
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,98500 km,13000000.0,$,tienda,Sí
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,87000 km,14500.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,97000 km,11500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,90000 km,14500.0,U$S,concesionaria,No
Peugeot,2008,2017.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,SUV,130000 km,12500.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,65000 km,14700.0,U$S,concesionaria,Sí
Peugeot,2008,2021.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,20000 km,19800000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 In Concert Tiptronic,Blanco,Nafta,Automática,1.6,SUV,43830 km,17500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,47000 km,15000.0,U$S,concesionaria,Sí
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,108000 km,12500.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Thp In Concert,Marrón,Nafta,Manual,1.6,SUV,91000 km,6500.0,U$S,concesionaria,No
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,60000 km,8200000.0,$,concesionaria,
Peugeot,2008,2022.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,17000 km,22500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,70000 km,13850000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,60000 km,8200000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,92000 km,8000.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,70000 km,14000.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Feline,Plateado,Nafta,Manual,1.6,SUV,34000 km,16989000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,91500 km,16900.0,U$S,concesionaria,
Peugeot,2008,2024.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,0 km,14200000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,Manual,1.6,SUV,78000 km,13000000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,71400 km,13500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Negro,Nafta,Manual,1.6,SUV,120000 km,13700000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,62000 km,13800000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,83000 km,12500.0,U$S,concesionaria,
Peugeot,2008,2020.0,1.6 THP SPORT L19,Blanco,Nafta,Manual,1.6,SUV,53100 km,19000000.0,$,tienda,
Peugeot,2008,2021.0,1.6 FELINE TIPTRONIC L19,Bordó,Nafta,Automática,1.6,SUV,37600 km,20800000.0,$,tienda,Sí
Peugeot,2008,2019.0,1.6 CROSSWAY L18,Blanco,Nafta,Manual,1.6,SUV,67200 km,18000000.0,$,tienda,
Peugeot,2008,2020.0,1.6 Feline am20,Gris,Nafta,Manual,1.6,SUV,27700 km,18500000.0,$,concesionaria,
Peugeot,2008,2022.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,SUV,26200 km,21700000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 CROSSWAY L18,Plata,Nafta,Manual,1.6,SUV,38300 km,18500000.0,$,tienda,
Peugeot,2008,2024.0,1.6 Feline Tip,Blanco,Nafta,Automática,1.6,SUV,0 km,14800000.0,$,concesionaria,
Peugeot,2008,2024.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,0 km,13200000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 FELINE L16,Blanco,GNC,Manual,1.6,SUV,110400 km,16600000.0,$,tienda,
Peugeot,2008,2018.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,85835 km,12000.0,U$S,concesionaria,No
Peugeot,2008,2019.0,1.6 FELINE L19,Blanco,Nafta,Manual,1.6,SUV,54300 km,18800000.0,$,tienda,Sí
Peugeot,2008,2019.0,1.6 Allure,Rojo,Nafta/GNC,Manual,1.6,SUV,101200 km,15000.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Active,Plateado,Nafta,Manual,1.6,SUV,120000 km,9350.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,70000 km,14500.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Active,Plateado,Nafta,Manual,1.6,SUV,120000 km,9350000.0,$,concesionaria,No
Peugeot,2008,2020.0,1.6 ALLURE L19,Gris,Nafta,Manual,1.6,SUV,41300 km,18600000.0,$,tienda,Sí
Peugeot,2008,2020.0,1.6 FELINE L19,Blanco,Nafta,Manual,1.6,SUV,48600 km,18900000.0,$,tienda,Sí
Peugeot,2008,2018.0,1.6 Active,Gris,Nafta,Manual,1.6,SUV,93105 km,14990000.0,$,tienda,
Peugeot,2008,2017.0,1.6 ALLURE L16,Blanco,Nafta,Manual,1.6,SUV,67800 km,15600000.0,$,tienda,
Peugeot,2008,2016.0,1.6 ALLURE L16,Bordó,Nafta,Manual,1.6,SUV,76555 km,14700000.0,$,tienda,
Peugeot,2008,2017.0,1.6 FELINE L16,Blanco,Nafta,Manual,1.6,SUV,76300 km,14900000.0,$,tienda,
Peugeot,2008,2020.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,93584 km,12900000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Allure Tip,Plateado,Nafta/GNC,Automática,1.6,SUV,62000 km,16989000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,111700 km,14000.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,SUV,82000 km,13500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,71000 km,15500.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Allure Tip,Bordó,Nafta,Automática,1.6,SUV,56000 km,13900000.0,$,concesionaria,No
Peugeot,2008,2017.0,1.6 Feline Tip,Negro,Nafta,Automática,1.6,SUV,95000 km,16899000.0,$,concesionaria,No
Peugeot,2008,2021.0,1.6 Thp Sport am20,Gris,Nafta,Manual,1.6,SUV,38500 km,19501.0,U$S,concesionaria,Sí
Peugeot,2008,2016.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,80000 km,11970000.0,$,concesionaria,
Peugeot,2008,2023.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,3300 km,23200.0,U$S,concesionaria,Sí
Peugeot,2008,2017.0,1.6 Allure Tip,Gris,Nafta,Automática,1.6,SUV,94000 km,12890000.0,$,particular,
Peugeot,2008,2019.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,62000 km,15900.0,U$S,particular,
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,65000 km,14500000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,74900 km,17500.0,U$S,concesionaria,
Peugeot,2008,2020.0,1.6 Feline,,Nafta,Manual,1.6,SUV,52000 km,18500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Plateado,Nafta,Manual,1.6,SUV,113300 km,13500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,162000 km,13500000.0,$,concesionaria,
Peugeot,2008,2022.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,12000 km,22900000.0,$,concesionaria,Sí
Peugeot,2008,2019.0,1.6 Crossway,Gris,Nafta,Manual,1.6,SUV,46500 km,17300000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Allure Tip,Gris,Nafta,Automática,1.6,SUV,90000 km,11990.0,U$S,concesionaria,
Peugeot,2008,2021.0,1.6 Thp Sport Tip,,Nafta,Automática,1.6,SUV,56000 km,17900.0,U$S,particular,
Peugeot,2008,2018.0,1.6 Thp Sport,Marrón,Nafta,Manual,1.6,SUV,131925 km,14000000.0,$,tienda,
Peugeot,2008,2016.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,80000 km,13500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,80000 km,14500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Allure Tip,Marrón,Nafta,Automática,1.6,SUV,40043 km,17500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline,Plateado,Nafta,Manual,1.6,SUV,79720 km,14500000.0,$,tienda,
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,60000 km,8200000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,57000 km,15800.0,U$S,particular,Sí
Peugeot,2008,2019.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,20000 km,15500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Allure Tip,Gris,Nafta,Automática,1.6,SUV,90000 km,10500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,96300 km,13200.0,U$S,concesionaria,No
Peugeot,2008,2020.0,1.6 Feline,,Nafta,Manual,1.6,SUV,30000 km,18510.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,88000 km,13999999.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Thp Sport,Rojo,Nafta,Manual,1.6,SUV,43000 km,15999999.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Active am20,,Nafta,Manual,1.6,SUV,131000 km,14900000.0,$,concesionaria,
Peugeot,2008,2021.0,1.6 Thp Sport Tip,Blanco,Nafta,Automática,1.6,SUV,31900 km,21900000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,80000 km,15000000.0,$,concesionaria,
Peugeot,2008,2017.0,SPORT 1.6 THP,Blanco,Nafta,Manual,1.6,SUV,88000 km,14500.0,U$S,concesionaria,
Peugeot,2008,2016.0,SPORT 1.6 THP,,Nafta,Manual,1.6,SUV,42000 km,12800.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,Marrón,Nafta,Manual,1.6,SUV,95000 km,12899000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Allure Tip,Negro,Nafta,Automática,1.6,SUV,49000 km,12500.0,U$S,particular,
Peugeot,2008,2022.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,SUV,57000 km,20499999.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,80000 km,11500.0,U$S,particular,
Peugeot,2008,2018.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,78900 km,16500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,75000 km,13900.0,U$S,concesionaria,
Peugeot,2008,2021.0,1.6 Feline am20,Blanco,Nafta,Manual,1.6,SUV,47000 km,19500000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,20950 km,21000000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Thp Sport,Gris,Nafta,Manual,1.6,SUV,87000 km,15500000.0,$,particular,
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,90300 km,13900000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,66000 km,14500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,,Nafta,Manual,1.6,SUV,79261 km,12800000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,112000 km,14500000.0,$,concesionaria,Sí
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,89000 km,15900000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Active,Negro,Nafta,Manual,1.6,SUV,94500 km,10900000.0,$,concesionaria,No
Peugeot,2008,2016.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,SUV,80000 km,14200000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,90000 km,14500000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Active,,Nafta,Manual,1.6,SUV,58996 km,13500.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,Negro,Nafta,Manual,1.6,SUV,80000 km,12500000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,104000 km,11800000.0,$,concesionaria,
Peugeot,2008,2019.0,1.6 Feline,Gris,Nafta,Manual,1.6,SUV,46000 km,16500000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,55000 km,15500.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Feline,,Nafta,Manual,1.6,SUV,82000 km,12300000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,79300 km,14700000.0,$,concesionaria,
Peugeot,2008,2022.0,1.6 Feline,Rojo,Nafta,Manual,1.6,SUV,18000 km,23500000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,100000 km,17500000.0,$,concesionaria,
Peugeot,2008,2023.0,1.6 Feline,Rojo,Nafta,Manual,1.6,SUV,0 km,25300000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Allure,,Nafta,Manual,1.6,SUV,170000 km,11500000.0,$,particular,
Peugeot,2008,2018.0,1.6 Feline,,Nafta,Manual,1.6,SUV,73000 km,14990000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure Tip,,Nafta,Automática,1.6,SUV,52000 km,13000.0,U$S,concesionaria,
Peugeot,2008,2019.0,1.6 Feline Tip,,Nafta,Automática,1.6,SUV,49000 km,15900000.0,$,particular,
Peugeot,2008,2017.0,1.6 Feline,,Nafta,Manual,1.6,SUV,88000 km,13200000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,SUV,72000 km,15000.0,U$S,concesionaria,
Peugeot,2008,2020.0,1.6 Allure am20,Blanco,Nafta,Manual,1.6,SUV,79000 km,15500000.0,$,particular,Sí
Peugeot,2008,2018.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,77000 km,12500.0,U$S,concesionaria,
Peugeot,2008,2021.0,1.6 Feline,Rojo,Nafta,Manual,1.6,SUV,36200 km,20900000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Feline Tip,Gris,Nafta,Automática,1.6,SUV,108000 km,14900000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,,Nafta,Manual,1.6,SUV,59000 km,15900000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,95000 km,11800.0,U$S,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,99000 km,13000000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Allure,Blanco,Nafta,Manual,1.6,SUV,79000 km,15900000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Allure am20,,Nafta,Manual,1.6,SUV,15600 km,19500000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,83000 km,11500000.0,$,particular,
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,17000 km,17500.0,U$S,particular,
Peugeot,2008,2018.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,90000 km,14200.0,U$S,concesionaria,
Peugeot,2008,2018.0,1.6 Active,Blanco,Nafta,Manual,1.6,SUV,84000 km,13000000.0,$,concesionaria,
Peugeot,2008,2023.0,1.6 Feline,Blanco,Nafta,Manual,1.6,SUV,20880 km,26900000.0,$,tienda,
Peugeot,2008,2017.0,1.6 THP SPORT L16,Blanco,Nafta,Manual,1.6,SUV,95000 km,14000000.0,$,concesionaria,
Peugeot,2008,2016.0,1.6 Allure,Plateado,Nafta,Manual,1.6,SUV,98000 km,12800000.0,$,concesionaria,
Peugeot,2008,2020.0,1.6 Thp Sport,Blanco,Nafta,Manual,1.6,SUV,49000 km,18500.0,U$S,concesionaria,
Peugeot,2008,2016.0,1.6 Thp Sport,,Nafta,Manual,1.6,SUV,119000 km,11900000.0,$,particular,
Peugeot,2008,2019.0,1.6 Crossway,Blanco,Nafta,Manual,1.6,SUV,53000 km,17500000.0,$,particular,
Peugeot,2008,2020.0,1.6 Allure am20,Rojo,Nafta,Manual,1.6,SUV,49000 km,16500000.0,$,concesionaria,
Peugeot,2008,2018.0,1.6 Allure Tip,Blanco,Nafta,Automática,1.6,SUV,104000 km,14300000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Feline,Marrón,Nafta,Manual,1.6,SUV,98000 km,16100000.0,$,concesionaria,
Peugeot,2008,2017.0,1.6 Active,,Nafta,Manual,1.6,SUV,62193 km,12500.0,U$S,concesionaria,
Peugeot,2008,2019.0,1.6 Feline,,Nafta,Manual,1.6,SUV,37500 km,18000000.0,$,concesionaria,
