Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Kilómetros,Título,Precio,Moneda,Tipo de vendedor
Kia,Sportage,2023.0,2.0 Crdi Ex Gt-line At 4x4,Gris,Diésel,5.0,Automática,2.0,0 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,68000.0,U$S,tienda
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,127000 km,Kia Sportage 2.0 Ex 2wd 163cv At,14500.0,U$S,particular
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x4,Rojo,Nafta,5.0,Automática,2.0,55000 km,Kia Sportage 2.0 Ex At 154cv 4x4,27272.73,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 4wd 163cv At,Rojo,Nafta,5.0,Automática,2.0,144000 km,Kia Sportage 2.0 Ex 4wd 163cv At,13500.0,U$S,particular
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x4,Blanco,Nafta,5.0,Automática,2.0,73000 km,Kia Sportage 2.0 Ex At 154cv 4x4,26315.79,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x2,Blanco,Nafta,5.0,Automática,2.0,29000 km,Kia Sportage 2.0 Ex At 154cv 4x2,30133.97,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,Negro,Nafta,5.0,Automática,2.0,165000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12900.0,U$S,concesionaria
Kia,Sportage,2016.0,2.0 Ex 154cv,,Nafta,5.0,Manual,2.0,135000 km,Kia Sportage 2.0 Ex 154cv,22000.0,U$S,particular
Kia,Sportage,2017.0,2.0 Crdi Ex,Blanco,Diésel,5.0,Manual,2.0,113000 km,Kia Sportage 2.0 Crdi Ex,26315.79,U$S,tienda
Kia,Sportage,2017.0,2.0 Ex 154cv,,Nafta,5.0,Manual,2.0,150000 km,Kia Sportage 2.0 Ex 154cv,20956.94,U$S,concesionaria
Kia,Sportage,2014.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,62000 km,Kia Sportage 2.0 Ex 2wd 163cv At,15500.0,U$S,particular
Kia,Sportage,2023.0,Xline,Blanco,Nafta,5.0,Automática secuencial,1.6 turbo,0 km,Kia Sportage ,56500.0,U$S,tienda
Kia,Sportage,2023.0,Kia Sportage Xline,,Eléctrico,5.0,Automática,1.6 turbo,0 km,Kia Sportage Kia Sportage Xline ,65000.0,U$S,concesionaria
Kia,Sportage,2023.0,Kia New Sportage,Gris,Nafta,5.0,Automática,1.6 Turbo,0 km,Kia Sportage Kia New Sportage ,56500.0,U$S,concesionaria
Kia,Sportage,2023.0,New Awd 1.6 Turbo A7,,Nafta,5.0,Automática,1.6 Turbo,0 km,Kia Sportage New Awd 1.6 Turbo A7,65000.0,U$S,concesionaria
Kia,Sportage,2023.0,Kia New Sportage 4x2,Blanco,Nafta,5.0,Automática,1.6 TURBO,0 km,Kia Sportage Kia New Sportage 4x2,56500.0,U$S,concesionaria
Kia,Sportage,2024.0,EX 1.6 TGDI 4x2,Blanco,Nafta,5.0,Automática secuencial,1.6 TGDI 180HP,0 km,Kia Sportage Ex 1.6 Tgdi 4x2,56500.0,U$S,tienda
Kia,Sportage,2024.0,X-Line 1.6 TGDI,Gris,Nafta,5.0,Automática secuencial,1.6 TGDI 180HP,0 km,Kia Sportage X-line 1.6 Tgdi  ,69000.0,U$S,tienda
Kia,Sportage,2023.0,EX 1.6 T-GDI 4X2,Gris,Nafta,5.0,Automática,TURBO,0 km,Kia Sportage Turbo 180hp Techo Panoramico Automatic Y Sec,56500.0,U$S,concesionaria
Kia,Sportage,2023.0,4x4 New Sportage 1.6 T / At,Gris,Nafta,5.0,,1.6,0 km,Kia  New Sportage 4 X 4 2024 1.6 T 7 At,69000.0,U$S,tienda
Kia,Sportage,2024.0,EX X-Line 1.6 Turbo,Gris,Nafta,5.0,Automática secuencial,1.6 Turbo 180HP,0 km,Kia Sportage Turbo 180 Hp 4x4 X-line,67500.0,U$S,concesionaria
Kia,Sportage,2024.0,X-Line,Gris,Nafta,5.0,Automática,,0 km,Kia Sportage 4x4 Tgdi 1.6t X-line,65000.0,U$S,concesionaria
Kia,Sportage,2024.0,Ex TGDI,Gris,Nafta,5.0,Automática,,0 km,Kia Sportage 4x2 Tgi 1.6t,56500.0,U$S,concesionaria
Kia,Sportage,2024.0,Ex 4X4,Gris,Nafta,5.0,Automática,,0 km,Kia Sportage Ex 4x4,48500.0,U$S,concesionaria
Kia,Sportage,2024.0,Lx,Plateado,Nafta,5.0,Automática,,0 km,Kia Sportage Lx 4x2 At,38500.0,U$S,concesionaria
Kia,Sportage,2023.0,4X2 7AT,Gris,Nafta,5.0,Automática,1.6 T,0 km,Kia Sportage 4x2 Linea Nueva ,56900.0,U$S,concesionaria
Kia,Sportage,2023.0,Xline,Gris,Nafta,5.0,Automática,1.6 turbo,0 km,Kia Sportage 4x4 New Sportage 2023 1.6 T 7at,67900.0,U$S,concesionaria
Kia,Sportage,2023.0,GDI AT 1.6 TURBO,Gris,Nafta,5.0,Automática,1.6 GDI Turbo,0 km,Sprtage Gdi At 1.6 Turbo 4x4 ,65000.0,U$S,concesionaria
Kia,Sportage,2016.0,2.0 Ex 154cv,Negro,Nafta,5.0,Manual,2.0,98000 km,Kia Sportage 2.0 Ex 154cv,22800.0,U$S,particular
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Azul,Nafta,5.0,Automática,2.0,135000 km,Kia Sportage 2.0 Ex At 154cv 4x2,26315.79,U$S,particular
Kia,Sportage,2018.0,2.0 Crdi Ex Gt-line At 4x4,Plateado,Diésel,5.0,Automática,2.0,24282 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,35000.0,U$S,particular
Kia,Sportage,2017.0,2.0 Crdi Ex,Negro,Diésel,5.0,Manual,2.0,137000 km,Kia Sportage 2.0 Crdi Ex,24600.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Ex,Azul,Diésel,5.0,Manual,2.0,65000 km,Kia Sportage 2.0 Ex,26500.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Crdi Ex Gt-line At 4x4,Plateado,Diésel,5.0,Automática,2.0,70000 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,41148.33,U$S,concesionaria
Kia,Sportage,2024.0,X- Line T-GDI 4x4 1.6 Turbo,Gris,Nafta,5.0,Automática secuencial,1.6 Turbo,0 km,Kia Sportage,65000.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex Premium At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,107000 km,Kia Sportage 2.0 Ex Premium At 154cv 4x2,23000.0,U$S,particular
Kia,Sportage,2016.0,2.0 Ex 154cv,Blanco,Nafta,5.0,Manual,2.0,125000 km,Kia Sportage 2.0 Ex 154cv,22000.0,U$S,particular
Kia,Sportage,2019.0,2.0 Crdi Ex At 4x2,Azul,Diésel,5.0,Automática,2.0,95000 km,Kia Sportage 2.0 Crdi Ex At 4x2,25000.0,U$S,particular
Kia,Sportage,2024.0,Ex 1.6 T-gdi 4x2,Gris,Nafta,5.0,Automática,1.6 Turbo 178Cv,0 km,Sportage Ex 1.6 T-gdi 4x2,56500.0,U$S,concesionaria
Kia,Sportage,2011.0,2.0 Ex 2wd 163cv At,Gris,Nafta,5.0,Automática,2.0,160000 km,Kia Sportage 2.0 Ex 2wd 163cv At,13900.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Crdi Ex,,Diésel,5.0,Manual,2.0,105000 km,Kia Sportage 2.0 Crdi Ex,26315.79,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Crdi Ex Gt-line At 4x4,Negro,Diésel,5.0,Automática,2.0,99700 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,28500.0,U$S,concesionaria
Kia,Sportage,2014.0,2.0 Ex 4wd 163cv 6at,Blanco,Nafta,5.0,Automática,2.0,148600 km,Kia Sportage 2.0 Ex 4wd 163cv 6at,14200.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage 2.0 Ex At 154cv 4x2,20956.94,U$S,tienda
Kia,Sportage,2020.0,2.0 EX AT 4x2,Plateado,Nafta,5.0,Automática,1,11694 km,Kia Sportage 2.0 EX AT 4x2,31301.44,U$S,tienda
Kia,Sportage,2009.0,2.0 Crdi Ex At 4x4 Esp,Azul,Diésel,5.0,Automática,2.0,220000 km,Kia Sportage 2.0 Crdi Ex At 4x4 Esp,8421.05,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex 4x2,Blanco,Diésel,5.0,Manual,2.0,28000 km,Kia Sportage 2.0 Ex 4x2,31866.03,U$S,tienda
Kia,Sportage,2016.0,2.0 EX AWD,Rojo,Nafta,5.0,Automática,2.0,58300 km,Kia Sportage 2.0 EX AWD,23000.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x4,Plateado,Nafta,5.0,Automática,2.0,70000 km,Kia Sportage 2.0 Ex At 154cv 4x4,24900.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Crdi Ex,Negro,Diésel,5.0,Manual,2.0,130000 km,Kia Sportage 2.0 Crdi Ex,23500.0,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 2wd 163cv At,Gris,Nafta,5.0,Automática,2.0,130000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12000.0,U$S,tienda
Kia,Sportage,2012.0,2.0 Ex 2wd 163cv At,Gris,Nafta,5.0,Automática,2.0,130000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12000.0,U$S,tienda
Kia,Sportage,2017.0,2.0 Ex,Rojo,Nafta,5.0,Manual,2.0,85000 km,Kia Sportage 2.0 Ex,24900.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex Premium At 154cv 4x2,Blanco,Nafta,5.0,Automática,2.0,90000 km,Kia Sportage 2.0 Ex Premium At 154cv 4x2,23000.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Crdi Ex,Gris,Diésel,5.0,Manual,2.0,32000 km,Kia Sportage 2.0 Crdi Ex,33000.0,U$S,tienda
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,113000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12727.27,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Crdi Ex,,Diésel,5.0,Manual,2.0,120000 km,Kia Sportage 2.0 Crdi Ex,24500.0,U$S,concesionaria
Kia,Sportage,2015.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,169000 km,Kia Sportage 2.0 Ex 2wd 163cv At,16500.0,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 4wd 163cv At,,Nafta,5.0,Automática,2.0,103000 km,Kia Sportage 2.0 Ex 4wd 163cv At,14066.99,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Plateado,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage 2.0 Ex At 154cv 4x2,20956.94,U$S,tienda
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,,Nafta,5.0,Automática,2.0,67000 km,Kia Sportage 2.0 Ex At 154cv 4x2,25358.85,U$S,concesionaria
Kia,Sportage,2021.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,71500 km,Kia Sportage 2.0 Ex At 154cv 4x2,29900.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex Premium At 154cv 4x2,Blanco,Nafta,5.0,Automática,2.0,54000 km,Kia Sportage 2.0 Ex Premium At 154cv 4x2,26794.26,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 2wd 163cv At,Blanco,Nafta,5.0,Automática,2.0,120000 km,Kia Sportage 2.0 Ex 2wd 163cv At,13500.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex Premium At 154cv 4x2,Blanco,Nafta,5.0,Automática,2.0,9100 km,Kia Sportage 2.0 Ex Premium At 154cv 4x2,40000.0,U$S,concesionaria
Kia,Sportage,1999.0,2.2 4x4 D,,Diésel,5.0,Manual,2.2,240000 km,Kia Sportage 2.2 4x4 D,5263.16,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,159000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12440.19,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x2,Negro,Nafta,5.0,Automática,2.0,23000 km,Kia Sportage 2.0 Ex At 154cv 4x2,29900.0,U$S,concesionaria
Kia,Sportage,2016.0,EX PREMIUM 4WD,Blanco,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage Ex Premium 4wd ,22900.0,U$S,concesionaria
Kia,Sportage,2024.0,EX 1.6 T-GDI 4x2,Gris,Nafta,5.0,Automática secuencial,1.6 Turbo,0 km,Kia Sportage ,56500.0,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,78000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12918.66,U$S,particular
Kia,Sportage,2014.0,2.0 Ex 4wd 163cv At,,Nafta,5.0,Automática,2.0,220000 km,Kia Sportage 2.0 Ex 4wd 163cv At,15000.0,U$S,particular
Kia,Sportage,2018.0,2.0 4X2 EX AT L18,Azul,Nafta,5.0,Automática,INYECCION MULTI PUNTO,88442 km,Kia Sportage 2.0 4X2 EX AT L18,29693.78,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,128000 km,Kia Sportage 2.0 Ex 2wd 163cv At,13500.0,U$S,concesionaria
Kia,Sportage,2024.0,X-line 4x4 1.6t,Plateado,Nafta,5.0,Automática secuencial,1.6 Turbo,0 km,New Kia Sportage X-line 4x4 1.6t 2024 ,66900.0,U$S,concesionaria
Kia,Sportage,2020.0,2.0 Ex At 154cv 4x2,Plateado,Nafta,5.0,Automática,2.0,28900 km,Kia Sportage 2.0 Ex At 154cv 4x2,34449.76,U$S,concesionaria
Kia,Sportage,2024.0,EX 1.6 TGDI DCT 4X,Azul,Nafta,5.0,Automática,1.6,0 km,Kia Sportage,65000.0,U$S,concesionaria
Kia,Sportage,2013.0,4x2,Blanco,Nafta,5.0,Automática,,115000 km,Kia Sportage 4x2 2013,14177.03,U$S,concesionaria
Kia,Sportage,2023.0,X LINE 1.6T,Gris,Nafta,5.0,,1.6,5000 km,Kia Sportage 1.6t 2023,59500.0,U$S,concesionaria
Kia,Sportage,2023.0,X - LINE 1.6T,Gris,Nafta,5.0,Automática secuencial,1.6,0 km,New Kia Sportage X-line 4x4 1.6t 2024 !,66900.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Ex 154cv,Rojo,Nafta,5.0,Manual,2.0,58200 km,Kia Sportage 2.0 Ex 154cv,21052.63,U$S,tienda
Kia,Sportage,2017.0,2.0 Ex 154cv,Plateado,Nafta,5.0,Manual,2.0,75000 km,Kia Sportage 2.0 Ex 154cv,21913.88,U$S,concesionaria
Kia,Sportage,2016.0,2.0 Ex 154cv,,Nafta,5.0,Manual,2.0,143000 km,Kia Sportage 2.0 Ex 154cv,22300.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Blanco,Nafta,5.0,Automática,2.0,51000 km,Kia Sportage 2.0 Ex At 154cv 4x2,21999.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage 2.0 Ex At 154cv 4x2,20956.94,U$S,tienda
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage 2.0 Ex At 154cv 4x2,20956.94,U$S,tienda
Kia,Sportage,2016.0,2.0 Ex 154cv,Blanco,Nafta,5.0,Manual,2.0,103000 km,Kia Sportage 2.0 Ex 154cv,22900.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x4,Azul,Nafta,5.0,Automática,2.0,48300 km,Kia Sportage 2.0 Ex At 154cv 4x4,29500.0,U$S,particular
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage 2.0 Ex At 154cv 4x2,20956.94,U$S,tienda
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,89000 km,Kia Sportage 2.0 Ex At 154cv 4x2,20956.94,U$S,tienda
Kia,Sportage,2016.0,2.0 Ex 154cv,Blanco,Nafta,5.0,Manual,2.0,96000 km,Kia Sportage 2.0 Ex 154cv,22488.04,U$S,concesionaria
Kia,Sportage,2009.0,2.0 Crdi Ex Mt 4x4 Esp,Azul,Diésel,5.0,Manual,2.0,221000 km,Kia Sportage 2.0 Crdi Ex Mt 4x4 Esp,8421.05,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex 4x2,Blanco,Diésel,5.0,Manual,2.0,28000 km,Kia Sportage 2.0 Ex 4x2,31866.03,U$S,tienda
Kia,Sportage,2019.0,2.0 Ex 4x2,Blanco,Diésel,5.0,Manual,2.0,28000 km,Kia Sportage 2.0 Ex 4x2,31866.03,U$S,tienda
Kia,Sportage,2017.0,2.0 Ex 154cv,Gris,Nafta,5.0,Manual,2.0,121000 km,Kia Sportage 2.0 Ex 154cv,22900.0,U$S,particular
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x4,Rojo,Nafta,5.0,Automática,2.0,100000 km,Kia Sportage 2.0 Ex At 154cv 4x4,25990.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Crdi Ex Gt-line At 4x4,Blanco,Diésel,5.0,Automática,2.0,80000 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,36900.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Ex 154cv,Gris,Nafta,5.0,Manual,2.0,71000 km,Kia Sportage 2.0 Ex 154cv,21500.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Ex At 154cv 4x2,Blanco,Nafta,5.0,Automática,2.0,91000 km,Kia Sportage 2.0 Ex At 154cv 4x2,22870.81,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Crdi Ex At 4x4 Esp,Gris,Nafta,5.0,Automática,2,150000 km,Kia Sportage 2.0 Crdi Ex At 4x4 Esp,12918.66,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,Azul,Nafta,5.0,Automática,2.0,132000 km,Kia Sportage 2.0 Ex 2wd 163cv At,11500.0,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Ex,Negro,Diésel,5.0,Manual,2.0,70000 km,Kia Sportage 2.0 Ex,25741.63,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Crdi Ex Gt-line At 4x4,Azul,Diésel,5.0,Automática,2.0,48000 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,36500.0,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,144000 km,Kia Sportage 2.0 Ex 2wd 163cv At,13875.6,U$S,concesionaria
Kia,Sportage,2017.0,EX 2.0,Gris,Nafta,5.0,Automática,2.0,81500 km,Kia Sportage EX 2.0,21900.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex Premium At 154cv 4x2,,Nafta,5.0,Automática,2.0,60000 km,Kia Sportage 2.0 Ex Premium At 154cv 4x2,28900.0,U$S,particular
Kia,Sportage,2017.0,2.0 Crdi Ex,Azul,Diésel,5.0,Manual,2.0,84600 km,Kia Sportage 2.0 Crdi Ex,23500.0,U$S,concesionaria
Kia,Sportage,2011.0,2.0 Ex 2wd 163cv At,Blanco,Nafta,5.0,Automática,2.0,150000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12000.0,U$S,concesionaria
Kia,Sportage,2015.0,2.0 Ex 2wd 163cv At,Negro,Nafta,5.0,Automática,2.0,142000 km,Kia Sportage 2.0 Ex 2wd 163cv At,16162.68,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x2,Plateado,Nafta,5.0,Automática,2.0,71500 km,Kia Sportage 2.0 Ex At 154cv 4x2,30900.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Crdi Ex At 4x2,Blanco,Diésel,5.0,Automática,2.0,88920 km,Kia Sportage 2.0 Crdi Ex At 4x2,23827.75,U$S,tienda
Kia,Sportage,2018.0,EX 2.0 AT 4x4 GT LINE,Azul,Nafta,4.0,Automática,2.0,81000 km,Kia Sportage EX 2.0 AT 4x4 GT LINE,33500.0,U$S,concesionaria
Kia,Sportage,2016.0,2.0 Ex 154cv,,Nafta,5.0,Manual,2.0,94000 km,Kia Sportage 2.0 Ex 154cv,18500.0,U$S,particular
Kia,Sportage,2018.0,EX 2.0 A/T 4X4 CRDI,Gris,Nafta,4.0,Automática,2.0,91000 km,Kia Sportage EX 2.0 A/T 4X4 CRDI,29000.0,U$S,concesionaria
Kia,Sportage,2011.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,135000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12000.0,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 4wd 163cv At,Blanco,Nafta,5.0,Automática,2.0,103000 km,Kia Sportage 2.0 Ex 4wd 163cv At,15215.31,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 2wd 163cv Mt,,Nafta,5.0,Manual,2.0,140000 km,Kia Sportage 2.0 Ex 2wd 163cv Mt,13000.0,U$S,particular
Kia,Sportage,2016.0,EX 2.0 AT,Gris,Nafta,4.0,Manual,2.0,140000 km,Kia Sportage EX 2.0 AT,28000.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Crdi Ex Gt-line At 4x4,Blanco,Diésel,5.0,Automática,2.0,40000 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,37900.0,U$S,concesionaria
Kia,Sportage,2018.0,2.0 Crdi Ex At 4x2,,Diésel,5.0,Automática,2.0,72000 km,Kia Sportage 2.0 Crdi Ex At 4x2,23900.0,U$S,concesionaria
Kia,Sportage,2011.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,110000 km,Kia Sportage 2.0 Ex 2wd 163cv At,12918.66,U$S,concesionaria
Kia,Sportage,2008.0,2.0 Crdi Ex At 4x4 Esp,Negro,Diésel,5.0,Automática,2.0,197000 km,Kia Sportage 2.0 Crdi Ex At 4x4 Esp,8900.0,U$S,concesionaria
Kia,Sportage,2005.0,2.0 4x4 Crdi At,Gris,Diésel,5.0,Automática,2.0,175000 km,Kia Sportage 2.0 4x4 Crdi At,7000.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Crdi Ex Gt-line At 4x4,Blanco,Diésel,5.0,Automática,2.0,92000 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,32344.5,U$S,concesionaria
Kia,Sportage,2011.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,125000 km,Kia Sportage 2.0 Ex 2wd 163cv At,11500.0,U$S,particular
Kia,Sportage,2023.0,2.0 Ex At 154cv 4x2,Gris,Nafta,5.0,Automática,2.0,8000 km,Kia Sportage 2.0 Ex At 154cv 4x2,42500.0,U$S,particular
Kia,Sportage,2020.0,2.0 Ex 154cv 4x2,,Nafta,5.0,Manual,2.0,69489 km,Kia Sportage 2.0 Ex 154cv 4x2,26999.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Crdi Ex Gt-line At 4x4,,Diésel,5.0,Automática,2.0,48000 km,Kia Sportage 2.0 Crdi Ex Gt-line At 4x4,35000.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x2,,Nafta,5.0,Automática,2.0,75000 km,Kia Sportage 2.0 Ex At 154cv 4x2,24880.38,U$S,particular
Kia,Sportage,2017.0,2.0 Crdi Ex,Gris,Diésel,5.0,Manual,2.0,82000 km,Kia Sportage 2.0 Crdi Ex,26900.0,U$S,concesionaria
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x2,Negro,Nafta,5.0,Automática,2.0,54000 km,Kia Sportage 2.0 Ex At 154cv 4x2,26500.0,U$S,particular
Kia,Sportage,2017.0,2.0 Ex,Plateado,Diésel,5.0,Manual,2.0,95000 km,Kia Sportage 2.0 Ex,21913.88,U$S,concesionaria
Kia,Sportage,2017.0,2.0 Crdi Ex,Negro,Diésel,5.0,Manual,2.0,151000 km,Kia Sportage 2.0 Crdi Ex,23000.0,U$S,concesionaria
Kia,Sportage,2008.0,2.0 Ex Mt 4x4 Esp,,Nafta,5.0,Manual,2.0,160000 km,Kia Sportage 2.0 Ex Mt 4x4 Esp,7900.0,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,78000 km,Kia Sportage 2.0 Ex 2wd 163cv At,13500.0,U$S,concesionaria
Kia,Sportage,2013.0,2.0 Ex 2wd 163cv At,,Nafta,5.0,Automática,2.0,160000 km,Kia Sportage 2.0 Ex 2wd 163cv At,13200.0,U$S,particular
Kia,Sportage,2023.0,Ex,Gris,Nafta,5.0,Automática secuencial,1.6,0 km,New Kia Sportage Ex 4x2 2024!,56500.0,U$S,concesionaria
Kia,Sportage,2020.0,EX 2.0 A/T 4X2,Gris,Nafta,4.0,Manual,2.0,38000 km,Kia Sportage EX 2.0 A/T 4X2,31500.0,U$S,concesionaria
Kia,Sportage,2016.0,EX 2.0 A/T,Gris,Nafta,4.0,Manual,2.0,75000 km,Kia Sportage EX 2.0 A/T,28000.0,U$S,concesionaria
Kia,Sportage,2012.0,2.0 Ex 4wd 163cv At,Gris,Nafta,5.0,Automática,2.0,148000 km,Kia Sportage 2.0 Ex 4wd 163cv At,14000.0,U$S,particular
Kia,Sportage,2016.0,2.0 Ex 154cv,Gris,Nafta,5.0,Manual,2.0,108000 km,Kia Sportage 2.0 Ex 154cv,23000.0,U$S,particular
Kia,Sportage,1995.0,2.2 4x4 D,,Diésel,5.0,Manual,2.2,197000 km,Kia Sportage 2.2 4x4 D,5500.0,U$S,particular
Kia,Sportage,2017.0,2.0 Ex,,Diésel,5.0,Manual,2.0,91000 km,Kia Sportage 2.0 Ex,24000.0,U$S,particular
Kia,Sportage,2010.0,2.0 Ex Mt 4x2 Esp,Gris,Nafta,5.0,Manual,2.0,83000 km,Kia Sportage 2.0 Ex Mt 4x2 Esp,10300.0,U$S,particular
Kia,Sportage,2017.0,2.0 Ex 154cv,,Nafta,5.0,Manual,2.0,82000 km,Kia Sportage 2.0 Ex 154cv,21000.0,U$S,particular
Kia,Sportage,2016.0,2.0 Ex 154cv,,Nafta,5.0,Manual,2.0,94300 km,Kia Sportage 2.0 Ex 154cv,24999.0,U$S,particular
Kia,Sportage,2008.0,2.0 Ex Mt 4x2 Esp,,Nafta,5.0,Manual,2.0,340000 km,Kia Sportage 2.0 Ex Mt 4x2 Esp,6500.0,U$S,particular
Kia,Sportage,2008.0,2.0 Ex Mt 4x2 Esp,Gris,Nafta,5.0,Manual,2.0,200000 km,Kia Sportage 2.0 Ex Mt 4x2 Esp,8900.0,U$S,particular
Kia,Sportage,2017.0,EX 2.0 A/T CRDI,Blanco,Diésel,5.0,Automática secuencial,2.0 CRDI (Diesel),118000 km,Kia Sportage EX 2.0 A/T CRDI,24000.0,U$S,particular
Kia,Sportage,2019.0,2.0 Ex At 154cv 4x2,Negro,Nafta,5.0,Automática,2.0,23000 km,Kia Sportage 2.0 Ex At 154cv 4x2,28500.0,U$S,particular
